"Notes"	"State"	"State Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	10
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	11
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	11
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	35
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	15
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	26
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	15
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	15
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	10
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	18
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10
	"New York"	"36"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	17
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	15
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	52
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	34
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	12
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	14
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	13
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	12
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	42
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	11
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	36
	"New York"	"36"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	20
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	14
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	16
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	47
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	10
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	17
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	10
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	62
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	58
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	23
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	15
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	32
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	11
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	62
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11
	"New York"	"36"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	14
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	37
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	14
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	13
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	21
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	22
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	23
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	19
	"New York"	"36"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	15
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	19
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	49
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	10
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	15
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	11
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	10
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	31
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	26
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	38
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	14
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	26
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	17
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	12
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	35
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33
	"New York"	"36"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	48
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	25
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	12
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	22
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	10
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	10
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	14
	"New York"	"36"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	10
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	10
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	19
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	49
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	14
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	10
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	10
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	47
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	42
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	48
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	26
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	32
	"New York"	"36"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	36
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	10
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	15
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	38
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	13
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	10
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	11
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	19
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	19
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	32
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	34
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	16
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	13
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	17
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	62
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	10
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	10
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	17
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	14
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	10
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	50
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	17
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	52
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	11
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	27
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	13
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	56
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	10
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	16
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	18
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	78
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	25
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	10
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	16
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	10
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	34
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	48
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	12
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	33
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	11
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	10
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	23
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	13
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	19
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	31
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	81
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	21
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	26
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	12
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	13
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	64
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	118
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	40
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	26
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	12
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	10
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	33
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	13
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38
